shipment_id,order_date,origin_city,destination_city,product_category,quantity,order_value,distance_km,shipping_cost,estimated_delivery_days,actual_delivery_days,delivery_status,delay_days,inventory_level,warehouse_capacity,fuel_cost,shipping_cost_standardized,shipping_cost_normalized,distance_km_standardized,distance_km_normalized,transportation_mode_Express Courier,transportation_mode_Rail Freight,transportation_mode_Road Freight (Truck),weather_condition_Foggy,weather_condition_Rainy,weather_condition_Severe Heat,weather_condition_Stormy,warehouse_WH-East-Kolkata,warehouse_WH-North-Delhi,warehouse_WH-South-Bengaluru,warehouse_WH-West-Mumbai,customer_segment_Enterprise,customer_segment_Individual,customer_segment_SMB
SHIP-10912,2025-01-13,Delhi,Patna,Electronics,211,49249.67,205,275.85,2,2,On-Time,0,5217,10000,1.36,-1.5050405940417777,0.03911687094177037,-1.6063847913489024,0.04295098534613442,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10913,2025-07-31,Delhi,Surat,Apparel,402,65397.1,1619,1082.4,11,11,On-Time,0,6209,10000,1.72,0.0028262609059588667,0.4308927589100416,0.8554750560200028,0.7574532592218293,False,True,False,False,False,False,False,False,True,False,False,False,False,True
SHIP-10914,2025-01-25,Kolkata,Coimbatore,Apparel,404,43556.1,1950,1745.41,9,10,Delayed,1,3729,7500,1.5,1.2423412364175808,0.7529451195595284,1.4317661518326674,0.9247094492167762,False,False,True,False,True,False,False,True,False,False,False,False,False,False
SHIP-10915,2025-03-09,Delhi,Kochi,Electronics,200,14939.46,1934,2254.0225000000005,5,5,On-Time,0,8488,10000,1.37,2.193205945068137,1.0000000000000002,1.403909180433868,0.9166245578575039,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10916,2025-03-08,Delhi,Kanpur,Electronics,373,91684.06,1467,2254.0225000000005,4,4,On-Time,0,6019,10000,1.72,2.193205945068137,1.0000000000000002,0.5908338277314076,0.6806467913087418,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHIP-10917,2025-08-21,Delhi,Indore,Perishables,332,81675.22,1323,1197.33,7,8,Delayed,1,6564,10000,1.35,0.2176909780830007,0.48671918356343363,0.3401210851422122,0.6078827690752906,False,False,True,False,True,False,False,False,True,False,False,True,False,False
SHIP-10918,2025-04-19,Nagpur,Coimbatore,Electronics,190,44150.22,635,636.59,4,7,Delayed,3,3613,6000,1.21,-0.8306274897657298,0.2143437432071899,-0.8577286850061661,0.26023244062657913,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SHIP-10919,2025-05-26,Kolkata,Lucknow,Consumer Goods,432,86241.13,1781,1196.88,11,11,On-Time,0,4467,7500,1.75,0.21684969101496251,0.4865005992852293,1.1375268914328476,0.839312784234462,False,True,False,False,False,False,False,True,False,False,False,False,False,True
SHIP-10920,2025-04-21,Mumbai,Indore,Apparel,87,7965.56,294,314.67,4,6,Delayed,2,9614,12000,1.31,-1.4324655629723198,0.05797340800819932,-1.4514303879430803,0.08792319353208691,False,False,True,True,False,False,False,False,False,False,True,True,False,False
SHIP-10921,2025-08-16,Mumbai,Lucknow,Electronics,449,92940.81,882,910.8,6,10,Delayed,4,9616,12000,1.66,-0.3179845410394032,0.34753928748811436,-0.42768668903719886,0.3850429509853462,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-10922,2025-04-21,Mumbai,Chandigarh,Electronics,421,46758.94,1164,1915.95,5,5,On-Time,0,8320,12000,1.25,1.5611703399360073,0.8357837035705741,0.0632924318666422,0.5275391611925215,True,False,False,False,False,False,False,False,False,False,True,False,False,False
SHIP-10923,2025-02-03,Kolkata,Lucknow,Consumer Goods,84,7710.5,1116,1730.46,4,4,On-Time,0,5693,7500,1.59,1.2143918104905227,0.7456832640947392,-0.020278482329756285,0.5032844871147044,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHIP-10924,2025-04-21,Bengaluru,Lucknow,Industrial Equipment,304,57773.18,2095,1320.55,13,15,Delayed,2,5869,8500,1.46,0.4480540725801306,0.5465724163641905,1.6842199551342878,0.9979787771601819,False,True,False,False,True,False,False,False,False,True,False,True,False,False
SHIP-10925,2025-09-21,Delhi,Bhopal,Apparel,290,9778.42,1248,1156.59,7,9,Delayed,2,4634,10000,1.74,0.14152645552324522,0.4669300202433327,0.20954153171033954,0.5699848408287014,False,False,True,True,False,False,False,False,True,False,False,False,True,False
SHIP-10926,2025-08-24,Delhi,Bhopal,Apparel,30,792.37,697,613.52,4,4,On-Time,0,4810,10000,1.48,-0.8737574734538388,0.20313765587791333,-0.749782920835818,0.2915613946437595,False,False,True,False,True,False,False,False,True,False,False,False,False,True
SHIP-10927,2025-03-24,Delhi,Bhopal,Perishables,403,48468.45,1586,1056.86,9,9,On-Time,0,6303,10000,1.17,-0.04492145402227308,0.4184868867648433,0.7980200525099789,0.7407781707933301,False,True,False,False,False,False,False,False,True,False,False,False,False,False
SHIP-10928,2025-02-11,Bengaluru,Chandigarh,Industrial Equipment,180,21550.52,1918,1629.97,9,8,Early,0,6820,8500,1.51,1.0265230605634281,0.6968709660575046,1.3760522090350684,0.9085396664982315,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10929,2025-04-11,Kolkata,Coimbatore,Consumer Goods,24,5411.43,168,198.27,2,2,On-Time,0,6594,7500,1.24,-1.6500784845716214,0.001432941379339664,-1.6708040377086264,0.024254674077817083,False,False,True,False,True,False,False,True,False,False,False,True,False,False
SHIP-10930,2025-01-06,Mumbai,Indore,Consumer Goods,220,9822.12,647,681.18,5,5,On-Time,0,5567,12000,1.63,-0.7472652889572002,0.23600301646303912,-0.8368359564570664,0.2662961091460334,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-10931,2025-06-29,Delhi,Indore,Apparel,57,2506.39,264,308.11,3,2,Early,0,6229,10000,1.45,-1.444729658897504,0.0547869349748203,-1.5036622093158294,0.07276402223345124,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10932,2025-10-09,Delhi,Kanpur,Apparel,95,4716.88,1483,1242.07,7,9,Delayed,2,5551,10000,1.44,0.3013336079142099,0.5084513182453511,0.6186907991302071,0.6887316826680142,False,False,True,False,False,True,False,False,True,False,False,False,False,True
SHIP-10933,2025-11-16,Nagpur,Bhopal,Apparel,158,3474.11,881,802.06,5,6,Delayed,1,4998,6000,1.62,-0.5212768872138708,0.2947196110171333,-0.42942774974962383,0.38453764527539164,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHIP-10934,2025-08-14,Mumbai,Chandigarh,Apparel,197,6275.82,1998,2254.0225000000005,6,6,On-Time,0,10171,12000,1.24,2.193205945068137,1.0000000000000002,1.515337066029066,0.9489641232945932,True,False,False,False,False,False,False,False,False,False,True,False,False,True
SHIP-10935,2025-11-11,Kolkata,Kanpur,Electronics,381,64796.45,1497,1401.91,7,7,On-Time,0,4102,7500,1.45,0.6001587744814982,0.5860924538635378,0.6430656491041566,0.6958059626073776,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-10936,2025-08-17,Bengaluru,Surat,Consumer Goods,315,36673.03,1218,1170.19,6,6,On-Time,0,6664,8500,1.39,0.16695202024618788,0.4735361228735088,0.15730971033759047,0.5548256695300657,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10937,2025-10-16,Mumbai,Kanpur,Consumer Goods,160,31111.48,1945,1606.91,10,10,On-Time,0,9527,12000,1.52,0.9834117721434981,0.6856697361566326,1.4230608482705425,0.9221829206670036,False,False,True,False,True,False,False,False,False,False,True,True,False,False
SHIP-10938,2025-05-30,Delhi,Coimbatore,Electronics,150,37239.07,1048,929.24,7,9,Delayed,2,5332,10000,1.18,-0.28351046651800177,0.3564963854660884,-0.13867061077465415,0.46892369883779694,False,False,True,True,False,False,False,False,True,False,False,False,False,True
SHIP-10939,2025-10-04,Delhi,Kochi,Electronics,78,13250.11,913,793.08,6,6,On-Time,0,6538,10000,1.6,-0.5380652380382841,0.29035764030985534,-0.3737138069520249,0.4007074279939364,False,False,True,False,True,False,False,False,True,False,False,False,False,True
SHIP-10940,2025-07-17,Bengaluru,Lucknow,Apparel,269,7224.55,1721,1497.66,8,8,On-Time,0,6303,8500,1.2,0.77916596729192,0.6326023308370199,1.0330632486873497,0.8089944416371906,False,False,True,False,False,False,False,False,False,True,False,False,False,False
SHIP-10941,2025-03-11,Kolkata,Bhopal,Apparel,343,13573.29,1780,1158.23,10,10,On-Time,0,3466,7500,1.54,0.1445924795045414,0.46772663850167756,1.1357858307204227,0.8388074785245074,False,True,False,False,False,False,False,True,False,False,False,False,True,False
SHIP-10942,2025-04-22,Bengaluru,Kochi,Consumer Goods,18,3996.65,438,395.37,4,5,Delayed,1,5441,8500,1.16,-1.2815947487707424,0.0971728552328469,-1.2007176453538848,0.16068721576553815,False,False,True,False,False,True,False,False,False,True,False,True,False,False
SHIP-10943,2025-01-04,Bengaluru,Kanpur,Consumer Goods,130,18065.0,1230,772.42,9,9,On-Time,0,4444,8500,1.65,-0.5766896620953423,0.28032219322607316,0.1782024388866901,0.56088933804952,False,True,False,False,False,True,False,False,False,True,False,False,False,True
SHIP-10944,2025-12-16,Delhi,Chandigarh,Consumer Goods,380,79357.96,1696,2254.0225000000005,6,5,Early,0,7046,10000,1.25,2.193205945068137,1.0000000000000002,0.9895367308767253,0.7963617988883275,True,False,False,False,False,False,False,False,True,False,False,False,True,False
SHIP-10945,2025-11-27,Nagpur,Lucknow,Electronics,428,92578.07,817,882.59,6,6,On-Time,0,5077,6000,1.46,-0.3707238925713299,0.3338364819589037,-0.5408556353448218,0.3521980798383022,False,False,True,False,False,False,False,False,False,False,False,False,False,False
SHIP-10946,2025-11-14,Kolkata,Indore,Apparel,110,25630.39,2009,1609.15,10,10,On-Time,0,5224,7500,1.31,0.9875995122155121,0.6867578001192498,1.5344887338657405,0.9545224861040932,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHIP-10947,2025-12-16,Mumbai,Jaipur,Industrial Equipment,158,37637.16,2035,2254.0225000000005,7,10,Delayed,3,5602,12000,1.58,2.193205945068137,1.0000000000000002,1.5797563123887897,0.9676604345629106,True,False,False,False,False,False,True,False,False,False,True,False,True,False
SHIP-10948,2025-04-05,Nagpur,Lucknow,Industrial Equipment,155,22534.53,966,854.38,5,6,Delayed,1,2783,6000,1.34,-0.4234632441032569,0.3201336764296929,-0.28143758919350154,0.4274886306215261,False,False,True,False,True,False,False,False,False,False,False,True,False,False
SHIP-10949,2025-06-01,Bengaluru,Coimbatore,Apparel,362,34440.59,1921,1223.32,11,12,Delayed,1,6243,8500,1.58,0.26627998007927084,0.49934363998683623,1.3812753911723432,0.9100555836280951,False,True,False,False,True,False,False,False,False,True,False,False,True,False
SHIP-10950,2025-11-07,Bengaluru,Coimbatore,Apparel,252,60741.64,902,875.76,5,5,On-Time,0,5135,8500,1.32,-0.3834927607373371,0.330518858358602,-0.39286547478869954,0.39514906518443665,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10951,2025-05-17,Kolkata,Kanpur,Electronics,250,35910.13,161,324.22,3,3,On-Time,0,5393,7500,1.6,-1.4146115818617244,0.06261225213453618,-1.682991462695601,0.02071753410813542,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHIP-10952,2025-09-04,Kolkata,Surat,Consumer Goods,346,10414.39,1236,1143.36,7,7,On-Time,0,3951,7500,1.17,0.11679261572291222,0.46050364246412473,0.18864880316123991,0.5639211723092472,False,False,True,False,False,False,False,True,False,False,False,False,False,False
SHIP-10953,2025-08-31,Bengaluru,Coimbatore,Electronics,52,8634.73,1840,2254.0225000000005,6,9,Delayed,3,6928,8500,1.32,2.193205945068137,1.0000000000000002,1.2402494734659208,0.8691258211217787,False,False,False,False,False,False,True,False,False,True,False,True,False,False
SHIP-10954,2025-01-31,Delhi,Coimbatore,Perishables,104,15923.02,1870,1528.28,9,8,Early,0,8545,10000,1.45,0.8364108784548976,0.6474757766117251,1.29248129483867,0.8842849924204145,False,False,True,False,False,False,False,False,True,False,False,False,False,True
SHIP-10955,2025-02-09,Mumbai,Chandigarh,Electronics,235,52995.16,1650,2254.0225000000005,4,6,Delayed,2,10415,12000,1.18,2.193205945068137,1.0000000000000002,0.9094479381051769,0.7731177362304195,False,False,False,True,False,False,False,False,False,False,True,True,False,False
SHIP-10956,2025-08-17,Nagpur,Kanpur,Electronics,15,2527.48,648,577.14,5,4,Early,0,3557,6000,1.26,-0.9417708590877097,0.18546633134219243,-0.8350948957446415,0.2668014148559879,False,False,True,False,False,False,False,False,False,False,False,False,True,False
SHIP-10957,2025-02-05,Delhi,Lucknow,Automotive Parts,223,21637.09,2099,1281.83,12,15,Delayed,3,7605,10000,1.71,0.37566599419245916,0.5277644535818069,1.6911841979839877,1.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False
SHIP-10958,2025-08-11,Mumbai,Surat,Perishables,215,52043.55,1408,894.33,10,12,Delayed,2,6973,12000,1.74,-0.34877564772961345,0.33953910290583506,0.4881112456983345,0.650833754421425,False,True,False,True,False,False,False,False,False,False,True,False,False,False
SHIP-10959,2025-01-06,Mumbai,Kochi,Industrial Equipment,76,15456.92,1769,1428.65,9,9,On-Time,0,9701,12000,1.59,0.6501499215911659,0.599081217417281,1.1166341628837482,0.8332491157150077,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-10960,2025-11-18,Mumbai,Jaipur,Electronics,405,66075.0,411,578.57,3,6,Delayed,3,6079,12000,1.3,-0.939097435738165,0.18616094360404184,-1.247726284589359,0.14704396159676605,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHIP-10961,2025-08-08,Bengaluru,Bhopal,Electronics,109,9138.28,1088,970.56,6,5,Early,0,6872,8500,1.31,-0.2062616184038856,0.37656727963365266,-0.0690281822776554,0.4891359272359779,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10962,2025-03-16,Nagpur,Indore,Consumer Goods,21,2158.42,1607,2254.0225000000005,5,5,On-Time,0,3940,6000,1.54,2.193205945068137,1.0000000000000002,0.8345823274709032,0.751389590702375,True,False,False,False,False,False,False,False,False,False,False,False,False,True
SHIP-10963,2025-01-04,Delhi,Coimbatore,Electronics,246,42420.96,1947,1219.46,11,11,On-Time,0,8521,10000,1.22,0.25906360656231825,0.4974686726226834,1.4265429696953924,0.9231935320869127,False,True,False,False,False,False,False,False,True,False,False,False,False,False
SHIP-10964,2025-12-01,Delhi,Kanpur,Electronics,331,10564.03,1703,2254.0225000000005,4,5,Delayed,1,7972,10000,1.72,2.193205945068137,1.0000000000000002,1.0017241558637002,0.7998989388580092,False,False,False,False,False,False,True,False,True,False,False,False,False,True
SHIP-10965,2025-05-14,Delhi,Bhopal,Consumer Goods,267,20110.42,1962,1678.59,9,12,Delayed,3,6269,10000,1.28,1.1174194544479472,0.720487782960384,1.452658880381767,0.9307731177362305,False,False,True,False,False,False,True,False,True,False,False,True,False,False
SHIP-10966,2025-04-28,Nagpur,Indore,Perishables,408,74568.82,216,409.24,3,3,On-Time,0,5247,6000,1.75,-1.2556644118069769,0.10391010842994554,-1.587233123512228,0.04850934815563416,False,False,True,False,False,False,False,False,False,False,False,True,False,False
SHIP-10967,2025-04-04,Bengaluru,Indore,Consumer Goods,416,53166.61,2030,1286.93,12,13,Delayed,1,4956,8500,1.45,0.38520058096356286,0.530241742068123,1.5710510088266647,0.965133906013138,False,True,False,False,True,False,False,False,False,True,False,True,False,False
SHIP-10968,2025-03-03,Mumbai,Kochi,Apparel,422,46235.37,1238,1173.17,6,8,Delayed,2,10853,12000,1.61,0.1725232101634209,0.47498363653806214,0.19213092458608985,0.5649317837291562,False,False,True,False,True,False,False,False,False,False,True,False,False,False
SHIP-10969,2025-07-13,Kolkata,Kochi,Apparel,346,17505.02,1469,1347.85,8,10,Delayed,2,6079,7500,1.15,0.4990921547078017,0.5598331959085879,0.5943159491562575,0.6816574027286509,False,False,True,True,False,False,False,True,False,False,False,False,False,True
SHIP-10970,2025-12-01,Nagpur,Kochi,Consumer Goods,144,17112.17,193,289.04,3,3,On-Time,0,5493,6000,1.68,-1.4803815353141594,0.04552381900736023,-1.627277519898002,0.03688731682668014,False,False,True,False,False,False,False,False,False,False,False,False,False,False
SHIP-10971,2025-07-22,Kolkata,Patna,Apparel,231,45302.01,1479,945.79,10,11,Delayed,1,3565,7500,1.31,-0.2525697976823623,0.3645354294756041,0.6117265562805072,0.6867104598281961,False,True,False,False,False,False,False,True,False,False,False,False,False,True
SHIP-10972,2025-01-26,Nagpur,Patna,Electronics,165,12712.1,1211,795.22,9,10,Delayed,1,3472,6000,1.55,-0.5340644506480564,0.29139712998842715,0.14512228535061572,0.5512885295603841,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHIP-10973,2025-06-22,Mumbai,Indore,Electronics,151,2456.57,877,810.08,5,6,Delayed,1,9580,12000,1.63,-0.506283282134606,0.29861526859757537,-0.4363919925993237,0.3825164224355736,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-10974,2025-10-27,Kolkata,Kochi,Industrial Equipment,437,75207.11,2061,1357.46,12,12,On-Time,0,6625,7500,1.25,0.5170583074274694,0.5645011846053521,1.6250238909118389,0.9807983830217283,False,True,False,False,False,False,False,True,False,False,False,False,False,False
SHIP-10975,2025-05-13,Mumbai,Chandigarh,Electronics,167,40675.73,1220,2254.0225000000005,5,5,On-Time,0,5562,12000,1.42,2.193205945068137,1.0000000000000002,0.1607918317624404,0.5558362809499748,False,False,False,False,True,False,False,False,False,False,True,False,False,True
SHIP-10976,2025-11-22,Kolkata,Coimbatore,Perishables,425,66981.8,327,504.26,3,3,On-Time,0,3375,7500,1.45,-1.0780219735735954,0.15006539312989609,-1.3939753844330562,0.10459828196058615,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHIP-10977,2025-04-28,Kolkata,Bhopal,Electronics,335,14465.85,2027,2254.0225000000005,6,6,On-Time,0,4278,7500,1.34,2.193205945068137,1.0000000000000002,1.56582782668939,0.9636179888832744,False,False,False,False,False,True,False,True,False,False,False,False,False,False
SHIP-10978,2025-11-20,Kolkata,Bhopal,Apparel,380,34341.47,1909,1704.77,9,9,On-Time,0,6381,7500,1.44,1.1663636665396115,0.7332045305234728,1.3603826626232436,0.9039919151086409,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHIP-10979,2025-10-02,Bengaluru,Patna,Consumer Goods,353,77270.21,1364,951.73,8,10,Delayed,2,6889,8500,1.34,-0.24146480838425355,0.3674207419479016,0.4115045743516359,0.6286003031834261,False,True,False,False,False,True,False,False,False,True,False,False,False,True
SHIP-10980,2025-07-31,Delhi,Indore,Electronics,271,18876.1,1405,913.71,9,9,On-Time,0,6099,10000,1.37,-0.3125442179994205,0.3489527991538359,0.48288806356105957,0.6493178372915615,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHIP-10981,2025-08-13,Bengaluru,Kanpur,Electronics,292,46080.09,529,586.79,4,4,On-Time,0,3833,8500,1.55,-0.9237299252953278,0.19015374975257465,-1.0422811205232128,0.2066700353713997,False,False,True,False,False,False,False,False,False,True,False,False,False,False
SHIP-10982,2025-01-20,Nagpur,Lucknow,Apparel,347,38040.82,450,590.16,3,2,Early,0,4264,6000,1.53,-0.9174296199191282,0.19179070312490504,-1.1798249168047852,0.16675088428499243,False,False,True,False,False,False,False,False,False,False,False,True,False,False
SHIP-10983,2025-04-23,Nagpur,Lucknow,Industrial Equipment,353,22536.68,463,562.67,4,6,Delayed,2,3371,6000,1.29,-0.9688229121421934,0.17843763244082128,-1.1571911275432607,0.1733198585144012,False,False,True,True,False,False,False,False,False,False,False,False,False,True
SHIP-10984,2025-05-20,Delhi,Patna,Automotive Parts,238,49063.85,1108,1022.29,6,9,Delayed,3,8004,10000,1.69,-0.10955099611581118,0.40169475677034433,-0.034206968029156036,0.49924204143506823,False,False,True,True,False,False,False,False,True,False,False,False,False,False
SHIP-10985,2025-02-16,Delhi,Kanpur,Consumer Goods,385,72982.66,890,912.0,5,5,On-Time,0,6597,10000,1.67,-0.315741108857967,0.34812217889665936,-0.4137582033377991,0.3890853966649824,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SHIP-10986,2025-01-01,Delhi,Patna,Industrial Equipment,289,49266.96,1963,1226.22,11,11,On-Time,0,7689,10000,1.46,0.27170160785107494,0.5007522942241532,1.454399941094192,0.931278423446185,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10987,2025-03-31,Kolkata,Lucknow,Apparel,367,25887.85,193,369.63,2,3,Delayed,1,6379,7500,1.41,-1.3297163690625469,0.0846698345195578,-1.627277519898002,0.03688731682668014,False,False,True,False,True,False,False,True,False,False,False,False,False,False
SHIP-10988,2025-05-22,Kolkata,Kanpur,Industrial Equipment,299,11360.92,1780,1566.17,9,9,On-Time,0,5263,7500,1.38,0.9072472495837425,0.6658805728365317,1.1357858307204227,0.8388074785245074,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHIP-10989,2025-11-16,Delhi,Kochi,Consumer Goods,177,26620.35,1843,1546.88,10,12,Delayed,2,6078,10000,1.57,0.8711840772671573,0.6565105934441717,1.2454726556031956,0.8706417382516424,False,False,True,True,False,False,False,False,True,False,False,True,False,False
SHIP-10990,2025-02-07,Bengaluru,Indore,Apparel,56,8126.4,373,391.0,3,4,Delayed,1,6899,8500,1.55,-1.2897645809648055,0.09505015902006238,-1.313886591661508,0.1278423446184942,False,False,True,False,False,False,False,False,False,True,False,False,False,False
SHIP-10991,2025-10-20,Kolkata,Bhopal,Industrial Equipment,212,12565.34,1078,965.26,7,8,Delayed,1,4309,7500,1.27,-0.2161701105385616,0.3739928425792458,-0.08643878940190508,0.4840828701364326,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-10992,2025-05-19,Kolkata,Chandigarh,Consumer Goods,223,6292.61,1976,1694.75,9,10,Delayed,1,6517,7500,1.55,1.1476310078246201,0.7283373872621225,1.4770337303557166,0.9378473976755938,False,False,True,False,True,False,False,True,False,False,False,True,False,False
SHIP-10993,2025-12-22,Bengaluru,Surat,Industrial Equipment,255,8661.45,939,886.39,5,6,Delayed,1,4110,8500,1.3,-0.36361969066344907,0.33568230475262933,-0.3284462284289757,0.413845376452754,False,False,True,False,False,True,False,False,False,True,False,True,False,False
SHIP-10994,2025-11-29,Bengaluru,Indore,Apparel,33,8193.94,1890,1513.2,10,11,Delayed,1,7162,8500,1.16,0.8082184140415174,0.6401507745776769,1.3273025090871693,0.8943911066195049,False,False,True,False,True,False,False,False,False,True,False,True,False,False
SHIP-10995,2025-09-16,Bengaluru,Kochi,Electronics,330,65716.93,1105,2150.43,3,3,On-Time,0,4190,8500,1.57,1.9995369881886202,0.9496806848002564,-0.039430150166430936,0.4977261243052047,False,False,False,False,False,False,False,False,False,True,False,False,False,False
SHIP-10996,2025-06-10,Mumbai,Lucknow,Electronics,283,65561.78,1905,2254.0225000000005,5,5,On-Time,0,5716,12000,1.54,2.193205945068137,1.0000000000000002,1.3534184197735437,0.9019706922688228,False,False,False,False,False,False,False,False,False,False,True,True,False,False
SHIP-10997,2025-06-27,Bengaluru,Kochi,Consumer Goods,53,3224.41,451,418.35,4,9,Delayed,5,5276,8500,1.4,-1.2386330224962412,0.10833522570648259,-1.1780838560923603,0.16725618999494696,False,False,True,False,True,False,False,False,False,True,False,True,False,False
SHIP-10998,2025-01-10,Bengaluru,Patna,Apparel,341,82090.16,1541,1395.4,8,7,Early,0,7646,8500,1.47,0.5879881548972073,0.5829302679721815,0.7196723204508553,0.7180394138453765,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10999,2025-09-18,Nagpur,Kanpur,Automotive Parts,322,15624.65,1488,2254.0225000000005,6,6,On-Time,0,5473,6000,1.72,2.193205945068137,1.0000000000000002,0.6273961026923319,0.6912582112177869,True,False,False,False,False,False,True,False,False,False,False,True,False,False
SHIP-11000,2025-05-18,Bengaluru,Bhopal,Electronics,372,50083.93,1727,2254.0225000000005,5,6,Delayed,1,4632,8500,1.51,2.193205945068137,1.0000000000000002,1.0435096129618995,0.8120262758969177,False,False,False,False,True,False,False,False,False,True,False,True,False,False
SHIP-11001,2025-06-21,Kolkata,Coimbatore,Industrial Equipment,165,34646.45,866,813.3,6,7,Delayed,1,3898,7500,1.54,-0.5002634057810861,0.3001793605438376,-0.45554366043599837,0.3769580596260738,False,False,True,False,False,False,False,True,False,False,False,False,False,False
SHIP-11002,2025-01-13,Delhi,Patna,Automotive Parts,389,37812.27,955,941.91,5,5,On-Time,0,6158,10000,1.19,-0.2598235617356724,0.3626507472546421,-0.3005892570301762,0.4219302678120263,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-11003,2025-06-17,Mumbai,Indore,Electronics,208,23885.62,1811,1533.06,9,9,On-Time,0,7301,12000,1.25,0.8453472166442847,0.6497976273890957,1.1897587128055966,0.8544719555330976,False,False,True,False,False,False,False,False,False,False,True,False,False,False
SHIP-11004,2025-05-10,Delhi,Patna,Automotive Parts,416,18771.38,574,696.11,5,6,Delayed,1,8070,10000,1.33,-0.7193532535664994,0.2432551570710192,-0.9639333884640892,0.2294087923193532,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SHIP-11005,2025-03-25,Delhi,Indore,Perishables,171,7504.62,2049,1219.94,12,12,On-Time,0,6586,10000,1.47,0.2599609794348927,0.49770182918610134,1.6041311623627392,0.9747347145022739,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-11006,2025-11-17,Kolkata,Coimbatore,Industrial Equipment,404,64881.81,1258,941.44,9,10,Delayed,1,6124,7500,1.62,-0.26070223934006803,0.3624224481196287,0.22695213883458923,0.5750378979282467,False,True,False,False,True,False,False,True,False,False,False,False,False,False
SHIP-11007,2025-11-15,Nagpur,Jaipur,Industrial Equipment,243,42221.28,432,493.4,3,3,On-Time,0,4811,6000,1.34,-1.098325034815592,0.14479022588256435,-1.2111640096284346,0.15765538150581102,False,False,True,False,False,False,False,False,False,False,False,True,False,False
SHIP-11008,2025-04-11,Delhi,Bhopal,Perishables,172,33999.78,1137,1782.24,5,5,On-Time,0,7218,10000,1.36,1.3111959091194902,0.7708350283734536,0.01628379263116805,0.5138959070237494,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-11009,2025-11-25,Mumbai,Chandigarh,Apparel,125,18227.54,347,411.69,3,3,On-Time,0,10101,12000,1.3,-1.2510840711032114,0.10510017838905812,-1.3591541701845569,0.11470439615967662,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-11010,2025-09-30,Kolkata,Chandigarh,Consumer Goods,102,17008.85,953,815.08,6,6,On-Time,0,4064,7500,1.3,-0.496935648045289,0.30104398279984595,-0.30407137845502613,0.42091965639211726,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-11011,2025-09-22,Delhi,Surat,Automotive Parts,51,927.0,977,811.21,5,5,On-Time,0,5260,10000,1.72,-0.5041707168304205,0.2991641580072885,-0.2622859213568269,0.4330469934310258,False,False,True,False,False,False,False,False,True,False,False,False,False,True
SHIP-11012,2025-02-07,Bengaluru,Kochi,Apparel,293,15561.27,1388,935.19,9,9,On-Time,0,6823,8500,1.53,-0.27238678195171434,0.35938655536679043,0.4532900314498351,0.6407276402223346,False,True,False,False,True,False,False,False,False,True,False,False,False,False
SHIP-11013,2025-04-04,Kolkata,Jaipur,Apparel,388,95624.53,937,965.77,5,5,On-Time,0,4237,7500,1.24,-0.21521665186145128,0.3742405714278774,-0.33192834985382563,0.41283476503284494,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-11014,2025-04-05,Bengaluru,Chandigarh,Consumer Goods,219,7196.01,1669,1010.08,11,12,Delayed,1,3836,8500,1.58,-0.13237791856192332,0.39576383668839954,0.9425280916412512,0.7827185447195554,False,True,False,False,True,False,False,False,False,True,False,False,False,False
